Procesado,Método,URI,Banderas
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Fsql&server=1&table=INNODB_SYS_TABLESTATS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Fsql&server=1&table=INNODB_SYS_TABLESTATS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Fsql&server=1&table=INNODB_SYS_TABLESTATS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/sql,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=INNODB_TABLESPACES_ENCRYPTION,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=INNODB_TABLESPACES_ENCRYPTION,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=INNODB_TABLESPACES_ENCRYPTION,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TABLESPACES_ENCRYPTION,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TABLESPACES_ENCRYPTION,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TABLESPACES_SCRUBBING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TABLESPACES_SCRUBBING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TABLESPACES_SCRUBBING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=INNODB_TABLESPACES_SCRUBBING&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=INNODB_TABLESPACES_SCRUBBING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TABLESPACES_SCRUBBING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TABLESPACES_SCRUBBING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TRX,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TRX,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=INNODB_TRX,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=INNODB_TRX&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=INNODB_TRX,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TRX,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=INNODB_TRX,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEYWORDS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEYWORDS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEYWORDS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=KEYWORDS&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=KEYWORDS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEYWORDS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEYWORDS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_CACHES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_CACHES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_CACHES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=KEY_CACHES&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=KEY_CACHES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEY_CACHES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEY_CACHES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_COLUMN_USAGE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_COLUMN_USAGE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=KEY_COLUMN_USAGE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=KEY_COLUMN_USAGE&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=KEY_COLUMN_USAGE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEY_COLUMN_USAGE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=KEY_COLUMN_USAGE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=OPTIMIZER_TRACE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=OPTIMIZER_TRACE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=OPTIMIZER_TRACE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=OPTIMIZER_TRACE&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=OPTIMIZER_TRACE,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=OPTIMIZER_TRACE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=OPTIMIZER_TRACE,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARAMETERS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARAMETERS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARAMETERS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=PARAMETERS&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=PARAMETERS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PARAMETERS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PARAMETERS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARTITIONS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARTITIONS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PARTITIONS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=PARTITIONS&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=PARTITIONS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PARTITIONS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PARTITIONS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PLUGINS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PLUGINS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PLUGINS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=PLUGINS&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=PLUGINS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PLUGINS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PLUGINS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROCESSLIST,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROCESSLIST,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROCESSLIST,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=PROCESSLIST&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=PROCESSLIST,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PROCESSLIST,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PROCESSLIST,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROFILING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROFILING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=PROFILING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=PROFILING&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=PROFILING,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PROFILING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=PROFILING,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=REFERENTIAL_CONSTRAINTS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=REFERENTIAL_CONSTRAINTS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=REFERENTIAL_CONSTRAINTS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=REFERENTIAL_CONSTRAINTS&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=REFERENTIAL_CONSTRAINTS,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=REFERENTIAL_CONSTRAINTS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=REFERENTIAL_CONSTRAINTS,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/export&single_table=true&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/relation&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=ROUTINES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=ROUTINES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fstructure&server=1&table=ROUTINES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/structure/move-columns&table=ROUTINES&token=776f6d446d524e2a5a475148337b3c7e,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/structure/partitioning,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&pos=0&route=/table/search&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/zoom-search&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/find-replace&table=ROUTINES,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=ROUTINES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=%2Ftable%2Fsearch&server=1&table=ROUTINES,
true,POST,https://127.0.0.1/phpmyadmin/index.php?route=/table/search,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/recent-favorite&table=SCHEMATA,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/sql&table=SCHEMATA,
true,GET,https://127.0.0.1/phpmyadmin/index.php?db=information_schema&route=/table/sql&table=SCHEMATA,
